Distance_(pixels),Gray_Value
1325,20.1875
1326,19.8056
1327,19.5278
1328,19.2083
1329,19.0069
1330,18.6667
1331,18.3750
1332,18.3472
1333,18.1736
1334,17.8958
1335,17.5069
1336,17.5972
1337,17.5000
1338,17.3681
1339,17.1667
1340,16.8958
1341,16.8889
1342,16.8472
1343,16.6528
1344,16.5208
1345,16.2083
1346,16.1458
1347,15.9653
1348,15.8958
1349,15.7361
1350,15.7014
1351,15.6736
1352,15.4444
1353,15.4306
1354,15.3333
1355,15.3889
1356,15.2222
1357,15.3403
1358,15.4097
1359,15.0833
1360,15.0556
1361,15.1528
1362,14.8681
1363,14.8889
1364,14.9097
1365,14.7847
1366,14.7986
1367,14.7222
1368,14.8333
1369,14.8750
1370,14.9167
1371,14.7986
1372,14.8611
1373,14.7153
1374,14.7847
1375,14.7986
1376,14.7222
1377,14.6181
1378,14.8056
1379,14.9792
1380,14.9722
1381,15.0139
1382,15.0069
1383,15.1250
1384,15.1736
1385,15.1181
1386,15.1528
1387,15.1458
1388,15.3403
1389,15.4861
1390,15.5625
1391,15.5347
1392,15.6319
1393,15.6944
1394,15.7431
1395,15.6806
1396,15.8819
1397,15.9583
1398,16.2361
1399,16.3125
1400,16.4444
1401,16.5347
1402,16.7361
1403,16.7917
1404,16.8611
1405,17.1389
1406,17.2639
1407,17.5208
1408,17.8056
1409,17.9514
1410,17.9306
1411,18.3194
1412,18.4653
1413,18.6806
1414,18.9583
1415,19.2569
1416,19.5764
1417,19.8056
1418,20.0764
1419,20.4583
1420,20.8125
1421,21.0208
1422,21.3750
1423,21.5833
1424,22.2014
1425,22.7778
1426,23.0000
1427,23.3611
1428,23.8611
1429,24.2847
1430,24.7847
1431,25.4167
1432,25.8472
1433,26.4792
1434,27.1319
1435,27.9167
1436,28.4583
1437,28.8194
1438,29.6875
1439,30.3819
1440,31.2431
1441,32.1250
1442,33.0486
1443,33.7431
1444,34.7917
1445,35.7569
1446,36.8542
1447,38.0069
1448,38.8889
1449,40.2917
1450,41.5278
1451,42.6875
1452,44.3333
1453,46.0069
1454,47.1319
1455,48.3681
1456,50.1181
1457,51.9306
1458,53.5347
1459,55.3750
1460,57.4097
1461,59.3681
1462,61.4514
1463,63.4653
1464,65.8194
1465,68.2986
1466,70.7500
1467,73.0486
1468,74.6736
1469,77.0208
1470,79.0625
1471,80.6389
1472,82.3403
1473,83.5625
1474,84.7917
1475,86.1319
1476,87.5694
1477,88.7986
1478,90.1250
1479,91.1944
1480,92.1250
1481,93.2708
1482,93.9306
1483,94.8056
1484,95.5486
1485,96.2708
1486,96.9097
1487,97.4514
1488,97.7917
1489,98.1597
1490,98.5972
1491,98.9444
1492,98.8403
1493,99.0486
1494,98.9514
1495,98.6736
1496,98.2222
1497,98.1181
1498,97.5139
1499,96.6528
1500,95.8681
1501,94.7986
1502,93.5486
1503,92.4792
1504,91.3056
1505,90.1458
1506,88.6181
1507,86.9653
1508,85.4097
1509,83.5208
1510,81.7986
1511,79.7917
1512,77.9167
1513,75.6667
1514,73.5417
1515,70.7153
1516,67.3403
1517,64.4375
1518,61.0486
1519,58.0278
1520,55.5139
1521,53.3750
1522,50.9792
1523,49.1111
1524,46.9931
1525,45.4097
1526,43.7083
1527,42.2222
1528,40.6528
1529,39.4861
1530,38.1458
1531,37.1319
1532,35.9861
1533,34.7361
1534,33.9444
1535,32.8125
1536,31.8472
1537,31.0625
1538,29.7986
1539,29.3819
1540,28.7153
1541,27.9444
1542,27.1597
1543,26.6875
1544,26.1458
1545,25.7153
1546,25.0278
1547,24.5278
1548,24.2569
1549,23.8819
1550,23.4583
1551,22.8194
1552,22.6389
1553,22.2986
1554,21.9306
1555,21.5694
1556,21.1875
1557,20.8194
1558,20.4861
1559,20.2083
1560,19.9583
1561,19.5833
1562,19.4653
1563,19.0903
1564,18.8056
1565,18.6806
1566,18.3611
1567,18.1111
1568,17.8333
