ts_ext,pixels,multiplicity,vertical_dimension,horizontal_dimension,ratio_x_y,ratio_x_y_bin,density
96976141,"[(134, 330)]",1,1,1,1.0,1.0,1.0
96976300,"[(109, 329)]",1,1,1,1.0,1.0,1.0
96988468,"[(109, 329)]",1,1,1,1.0,1.0,1.0
96988639,"[(109, 329)]",1,1,1,1.0,1.0,1.0
96992610,"[(119, 198)]",1,1,1,1.0,1.0,1.0
97030566,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97062330,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97071710,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97071805,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97097714,"[(405, 82)]",1,1,1,1.0,1.0,1.0
97105806,"[(327, 53), (328, 53)]",2,2,1,0.5,0.5,1.0
97126515,"[(165, 413)]",1,1,1,1.0,1.0,1.0
97131303,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97131453,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97138838,"[(105, 193), (105, 194)]",2,1,2,2.0,2.0,1.0
97147082,"[(175, 150)]",1,1,1,1.0,1.0,1.0
97168003,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97168018,"[(373, 338)]",1,1,1,1.0,1.0,1.0
97168064,"[(373, 338)]",1,1,1,1.0,1.0,1.0
97168207,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97171505,"[(115, 423)]",1,1,1,1.0,1.0,1.0
97171730,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97171859,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97175989,"[(321, 270)]",1,1,1,1.0,1.0,1.0
97183736,"[(14, 7)]",1,1,1,1.0,1.0,1.0
97184106,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97184158,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97191992,"[(189, 2)]",1,1,1,1.0,1.0,1.0
97192223,"[(337, 48)]",1,1,1,1.0,1.0,1.0
97208003,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97208045,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97306059,"[(144, 17)]",1,1,1,1.0,1.0,1.0
97330662,"[(186, 122)]",1,1,1,1.0,1.0,1.0
97334602,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97339159,"[(167, 79)]",1,1,1,1.0,1.0,1.0
97339193,"[(164, 78)]",1,1,1,1.0,1.0,1.0
97342729,"[(98, 387)]",1,1,1,1.0,1.0,1.0
97351064,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97351184,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97351560,"[(44, 473)]",1,1,1,1.0,1.0,1.0
97359055,"[(307, 199)]",1,1,1,1.0,1.0,1.0
97367386,"[(146, 149)]",1,1,1,1.0,1.0,1.0
97367501,"[(123, 207)]",1,1,1,1.0,1.0,1.0
97388122,"[(350, 414)]",1,1,1,1.0,1.0,1.0
97399122,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97401333,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97401413,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97416664,"[(17, 14)]",1,1,1,1.0,1.0,1.0
97426389,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97468727,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97468775,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97497346,"[(402, 18)]",1,1,1,1.0,1.0,1.0
97501668,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97501777,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97521684,"[(388, 256)]",1,1,1,1.0,1.0,1.0
97521813,"[(307, 203), (307, 204), (307, 204)]",3,1,2,2.0,2.0,1.0
97542867,"[(214, 343)]",1,1,1,1.0,1.0,1.0
97542881,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97602208,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97602358,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97618598,"[(306, 98)]",1,1,1,1.0,1.0,1.0
97632480,"[(306, 98)]",1,1,1,1.0,1.0,1.0
97634245,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97634346,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97689568,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97689681,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97696539,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97700767,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97700887,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97707835,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97707999,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97708323,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97717837,"[(206, 423), (206, 424)]",2,1,2,2.0,2.0,1.0
97721552,"[(44, 267)]",1,1,1,1.0,1.0,1.0
97722131,"[(320, 107)]",1,1,1,1.0,1.0,1.0
97726051,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97726057,"[(234, 349)]",1,1,1,1.0,1.0,1.0
97754741,"[(201, 286)]",1,1,1,1.0,1.0,1.0
97754982,"[(289, 187)]",1,1,1,1.0,1.0,1.0
97797365,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97797411,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97921737,"[(286, 67)]",1,1,1,1.0,1.0,1.0
97926979,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97927064,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97929842,"[(201, 158)]",1,1,1,1.0,1.0,1.0
97937657,"[(331, 420)]",1,1,1,1.0,1.0,1.0
97937764,"[(349, 356), (349, 356), (349, 355)]",3,1,2,2.0,2.0,1.0
97950500,"[(287, 250)]",1,1,1,1.0,1.0,1.0
97958756,"[(331, 215)]",1,1,1,1.0,1.0,1.0
97962811,"[(39, 331)]",1,1,1,1.0,1.0,1.0
97962828,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97962978,"[(109, 329)]",1,1,1,1.0,1.0,1.0
97983212,"[(205, 95)]",1,1,1,1.0,1.0,1.0
97983259,"[(205, 95)]",1,1,1,1.0,1.0,1.0
97991355,"[(266, 2)]",1,1,1,1.0,1.0,1.0
98033038,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98033176,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98037241,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98037383,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98082021,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98082069,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98084203,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98084344,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98092360,"[(397, 429)]",1,1,1,1.0,1.0,1.0
98096852,"[(90, 88)]",1,1,1,1.0,1.0,1.0
98113507,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98113555,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98129613,"[(199, 317)]",1,1,1,1.0,1.0,1.0
98133820,"[(414, 301)]",1,1,1,1.0,1.0,1.0
98134205,"[(214, 440)]",1,1,1,1.0,1.0,1.0
98141774,"[(169, 274)]",1,1,1,1.0,1.0,1.0
98145143,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98146040,"[(264, 419)]",1,1,1,1.0,1.0,1.0
98146125,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98146140,"[(144, 329)]",1,1,1,1.0,1.0,1.0
98146461,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98146472,"[(412, 214)]",1,1,1,1.0,1.0,1.0
98162522,"[(204, 349)]",1,1,1,1.0,1.0,1.0
98162537,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98162707,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98164032,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98166355,"[(307, 90)]",1,1,1,1.0,1.0,1.0
98166396,"[(307, 90)]",1,1,1,1.0,1.0,1.0
98179355,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98179501,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98193859,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98193964,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98280047,"[(326, 28)]",1,1,1,1.0,1.0,1.0
98309018,"[(46, 477)]",1,1,1,1.0,1.0,1.0
98317238,"[(5, 403)]",1,1,1,1.0,1.0,1.0
98321194,"[(139, 252)]",1,1,1,1.0,1.0,1.0
98341764,"[(143, 153), (143, 154)]",2,1,2,2.0,2.0,1.0
98382945,"[(252, 3)]",1,1,1,1.0,1.0,1.0
98500386,"[(279, 360)]",1,1,1,1.0,1.0,1.0
98512767,"[(38, 138)]",1,1,1,1.0,1.0,1.0
98512823,"[(311, 236)]",1,1,1,1.0,1.0,1.0
98516871,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98516879,"[(285, 337)]",1,1,1,1.0,1.0,1.0
98516937,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98521144,"[(133, 243)]",1,1,1,1.0,1.0,1.0
98521632,"[(321, 37)]",1,1,1,1.0,1.0,1.0
98521719,"[(381, 98)]",1,1,1,1.0,1.0,1.0
98524913,"[(297, 253)]",1,1,1,1.0,1.0,1.0
98529821,"[(370, 113)]",1,1,1,1.0,1.0,1.0
98533171,"[(277, 208)]",1,1,1,1.0,1.0,1.0
98537119,"[(23, 399)]",1,1,1,1.0,1.0,1.0
98537398,"[(150, 359)]",1,1,1,1.0,1.0,1.0
98696412,"[(317, 55)]",1,1,1,1.0,1.0,1.0
98705029,"[(165, 11)]",1,1,1,1.0,1.0,1.0
98716787,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98716833,"[(109, 329)]",1,1,1,1.0,1.0,1.0
98717112,"[(294, 465)]",1,1,1,1.0,1.0,1.0
98729162,"[(236, 302)]",1,1,1,1.0,1.0,1.0
98887724,"[(29, 159)]",1,1,1,1.0,1.0,1.0
98892197,"[(122, 442)]",1,1,1,1.0,1.0,1.0
98896174,"[(88, 163)]",1,1,1,1.0,1.0,1.0
98912397,"[(157, 305)]",1,1,1,1.0,1.0,1.0
98924929,"[(43, 278), (43, 277)]",2,1,2,2.0,2.0,1.0
98937183,"[(125, 356)]",1,1,1,1.0,1.0,1.0
98970263,"[(409, 463)]",1,1,1,1.0,1.0,1.0
98974385,"[(15, 125)]",1,1,1,1.0,1.0,1.0
99070925,"[(414, 134)]",1,1,1,1.0,1.0,1.0
99091594,"[(46, 282)]",1,1,1,1.0,1.0,1.0
99096297,"[(204, 31)]",1,1,1,1.0,1.0,1.0
99112478,"[(49, 129), (49, 130)]",2,1,2,2.0,2.0,1.0
99116816,"[(333, 415), (333, 416), (333, 415)]",3,1,2,2.0,2.0,1.0
99116912,"[(333, 416)]",1,1,1,1.0,1.0,1.0
99128617,"[(229, 442)]",1,1,1,1.0,1.0,1.0
99128646,"[(101, 357)]",1,1,1,1.0,1.0,1.0
99157338,"[(185, 66)]",1,1,1,1.0,1.0,1.0
99266663,"[(370, 368), (370, 367)]",2,1,2,2.0,2.0,1.0
99279486,"[(219, 93)]",1,1,1,1.0,1.0,1.0
99287650,"[(81, 146)]",1,1,1,1.0,1.0,1.0
99291278,"[(307, 265)]",1,1,1,1.0,1.0,1.0
99312371,"[(194, 258)]",1,1,1,1.0,1.0,1.0
99328742,"[(395, 328)]",1,1,1,1.0,1.0,1.0
99491069,"[(74, 209)]",1,1,1,1.0,1.0,1.0
99491367,"[(167, 351)]",1,1,1,1.0,1.0,1.0
99495790,"[(105, 114)]",1,1,1,1.0,1.0,1.0
99511548,"[(260, 467)]",1,1,1,1.0,1.0,1.0
99528313,"[(217, 345)]",1,1,1,1.0,1.0,1.0
99670605,"[(128, 211)]",1,1,1,1.0,1.0,1.0
99686765,"[(148, 346)]",1,1,1,1.0,1.0,1.0
99690989,"[(408, 295)]",1,1,1,1.0,1.0,1.0
99695142,"[(57, 338)]",1,1,1,1.0,1.0,1.0
99695175,"[(109, 329)]",1,1,1,1.0,1.0,1.0
99695844,"[(390, 50)]",1,1,1,1.0,1.0,1.0
99695858,"[(371, 44), (372, 43), (371, 44)]",3,2,2,1.0,1.0,0.5
99703230,"[(388, 418)]",1,1,1,1.0,1.0,1.0
99707958,"[(40, 461)]",1,1,1,1.0,1.0,1.0
99707999,"[(21, 444)]",1,1,1,1.0,1.0,1.0
99711705,"[(351, 314)]",1,1,1,1.0,1.0,1.0
99711755,"[(191, 322)]",1,1,1,1.0,1.0,1.0
99711774,"[(109, 329)]",1,1,1,1.0,1.0,1.0
99719752,"[(295, 464)]",1,1,1,1.0,1.0,1.0
99720119,"[(233, 214)]",1,1,1,1.0,1.0,1.0
99724182,"[(53, 161)]",1,1,1,1.0,1.0,1.0
99728655,"[(366, 173)]",1,1,1,1.0,1.0,1.0
99740539,"[(53, 54)]",1,1,1,1.0,1.0,1.0
99740607,"[(91, 133)]",1,1,1,1.0,1.0,1.0
99845632,"[(373, 73)]",1,1,1,1.0,1.0,1.0
99862224,"[(240, 71)]",1,1,1,1.0,1.0,1.0
99878892,"[(292, 90)]",1,1,1,1.0,1.0,1.0
99894738,"[(341, 299)]",1,1,1,1.0,1.0,1.0
99903751,"[(93, 110)]",1,1,1,1.0,1.0,1.0
99911382,"[(385, 389)]",1,1,1,1.0,1.0,1.0
99915852,"[(262, 293)]",1,1,1,1.0,1.0,1.0
99931767,"[(209, 66)]",1,1,1,1.0,1.0,1.0
99931873,"[(167, 79)]",1,1,1,1.0,1.0,1.0
99957030,"[(306, 98)]",1,1,1,1.0,1.0,1.0
100074636,"[(237, 434)]",1,1,1,1.0,1.0,1.0
100074686,"[(237, 434)]",1,1,1,1.0,1.0,1.0
100078358,"[(72, 266)]",1,1,1,1.0,1.0,1.0
100090793,"[(118, 337)]",1,1,1,1.0,1.0,1.0
100099029,"[(99, 364)]",1,1,1,1.0,1.0,1.0
100123791,"[(109, 329)]",1,1,1,1.0,1.0,1.0
100144488,"[(381, 411)]",1,1,1,1.0,1.0,1.0
100237170,"[(400, 30)]",1,1,1,1.0,1.0,1.0
100270322,"[(266, 84)]",1,1,1,1.0,1.0,1.0
100282557,"[(128, 367)]",1,1,1,1.0,1.0,1.0
100286456,"[(109, 329)]",1,1,1,1.0,1.0,1.0
100295105,"[(144, 135)]",1,1,1,1.0,1.0,1.0
100298605,"[(193, 183)]",1,1,1,1.0,1.0,1.0
100302721,"[(328, 407)]",1,1,1,1.0,1.0,1.0
100327724,"[(246, 439)]",1,1,1,1.0,1.0,1.0
100457640,"[(338, 427)]",1,1,1,1.0,1.0,1.0
100478176,"[(68, 133)]",1,1,1,1.0,1.0,1.0
100478371,"[(196, 143)]",1,1,1,1.0,1.0,1.0
100486502,"[(279, 218)]",1,1,1,1.0,1.0,1.0
100494774,"[(235, 187)]",1,1,1,1.0,1.0,1.0
100498924,"[(56, 202)]",1,1,1,1.0,1.0,1.0
100506658,"[(190, 142)]",1,1,1,1.0,1.0,1.0
100506812,"[(176, 152)]",1,1,1,1.0,1.0,1.0
100518940,"[(91, 472)]",1,1,1,1.0,1.0,1.0
100523041,"[(62, 41)]",1,1,1,1.0,1.0,1.0
100636658,"[(368, 37)]",1,1,1,1.0,1.0,1.0
100662026,"[(67, 14)]",1,1,1,1.0,1.0,1.0
100669424,"[(296, 250)]",1,1,1,1.0,1.0,1.0
100677770,"[(167, 257)]",1,1,1,1.0,1.0,1.0
100694137,"[(238, 439), (238, 440)]",2,1,2,2.0,2.0,1.0
100702527,"[(315, 392), (315, 391)]",2,1,2,2.0,2.0,1.0
100714892,"[(358, 88), (358, 87), (358, 88)]",3,1,2,2.0,2.0,1.0
100714930,"[(244, 192)]",1,1,1,1.0,1.0,1.0
100723201,"[(394, 84)]",1,1,1,1.0,1.0,1.0
100739816,"[(410, 149)]",1,1,1,1.0,1.0,1.0
100853387,"[(405, 44)]",1,1,1,1.0,1.0,1.0
100864938,"[(402, 204)]",1,1,1,1.0,1.0,1.0
100873859,"[(109, 329)]",1,1,1,1.0,1.0,1.0
100878265,"[(270, 142)]",1,1,1,1.0,1.0,1.0
100894733,"[(395, 126)]",1,1,1,1.0,1.0,1.0
100906186,"[(264, 94), (264, 93)]",2,1,2,2.0,2.0,1.0
100906236,"[(264, 93)]",1,1,1,1.0,1.0,1.0
100923014,"[(169, 35)]",1,1,1,1.0,1.0,1.0
101060849,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101065192,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101086160,"[(83, 84)]",1,1,1,1.0,1.0,1.0
101086217,"[(83, 84)]",1,1,1,1.0,1.0,1.0
101089266,"[(24, 58)]",1,1,1,1.0,1.0,1.0
101093642,"[(240, 407)]",1,1,1,1.0,1.0,1.0
101102414,"[(151, 340)]",1,1,1,1.0,1.0,1.0
101102415,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101102483,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101122689,"[(250, 43)]",1,1,1,1.0,1.0,1.0
101219925,"[(21, 6)]",1,1,1,1.0,1.0,1.0
101219966,"[(21, 6)]",1,1,1,1.0,1.0,1.0
101223860,"[(301, 417)]",1,1,1,1.0,1.0,1.0
101240299,"[(323, 419)]",1,1,1,1.0,1.0,1.0
101240525,"[(106, 470)]",1,1,1,1.0,1.0,1.0
101252367,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101253066,"[(290, 117)]",1,1,1,1.0,1.0,1.0
101261183,"[(184, 104)]",1,1,1,1.0,1.0,1.0
101268574,"[(17, 457), (17, 458), (17, 457)]",3,1,2,2.0,2.0,1.0
101269182,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101269701,"[(306, 4)]",1,1,1,1.0,1.0,1.0
101273029,"[(260, 289), (260, 290)]",2,1,2,2.0,2.0,1.0
101273153,"[(165, 314)]",1,1,1,1.0,1.0,1.0
101277302,"[(327, 340)]",1,1,1,1.0,1.0,1.0
101277576,"[(273, 143)]",1,1,1,1.0,1.0,1.0
101281569,"[(105, 208)]",1,1,1,1.0,1.0,1.0
101281637,"[(139, 358)]",1,1,1,1.0,1.0,1.0
101289780,"[(48, 120)]",1,1,1,1.0,1.0,1.0
101293515,"[(60, 439)]",1,1,1,1.0,1.0,1.0
101310234,"[(381, 460)]",1,1,1,1.0,1.0,1.0
101314213,"[(58, 70)]",1,1,1,1.0,1.0,1.0
101435925,"[(265, 249)]",1,1,1,1.0,1.0,1.0
101436211,"[(277, 76)]",1,1,1,1.0,1.0,1.0
101436264,"[(277, 76)]",1,1,1,1.0,1.0,1.0
101444056,"[(355, 197)]",1,1,1,1.0,1.0,1.0
101444257,"[(188, 149)]",1,1,1,1.0,1.0,1.0
101468681,"[(311, 440)]",1,1,1,1.0,1.0,1.0
101468690,"[(217, 434), (217, 435)]",2,1,2,2.0,2.0,1.0
101468955,"[(110, 366)]",1,1,1,1.0,1.0,1.0
101472958,"[(322, 214)]",1,1,1,1.0,1.0,1.0
101477439,"[(7, 172)]",1,1,1,1.0,1.0,1.0
101497559,"[(232, 62)]",1,1,1,1.0,1.0,1.0
101510283,"[(45, 429)]",1,1,1,1.0,1.0,1.0
101510324,"[(45, 430), (45, 429)]",2,1,2,2.0,2.0,1.0
101530740,"[(376, 0)]",1,1,1,1.0,1.0,1.0
101639912,"[(217, 311)]",1,1,1,1.0,1.0,1.0
101648468,"[(173, 447)]",1,1,1,1.0,1.0,1.0
101648536,"[(173, 447)]",1,1,1,1.0,1.0,1.0
101668545,"[(120, 337)]",1,1,1,1.0,1.0,1.0
101668577,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101668621,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101676993,"[(230, 303)]",1,1,1,1.0,1.0,1.0
101677082,"[(326, 304), (326, 303)]",2,1,2,2.0,2.0,1.0
101677431,"[(344, 242)]",1,1,1,1.0,1.0,1.0
101677449,"[(366, 217)]",1,1,1,1.0,1.0,1.0
101680548,"[(357, 46)]",1,1,1,1.0,1.0,1.0
101685777,"[(386, 149)]",1,1,1,1.0,1.0,1.0
101823063,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101823105,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101835796,"[(147, 98)]",1,1,1,1.0,1.0,1.0
101839731,"[(8, 432)]",1,1,1,1.0,1.0,1.0
101843810,"[(296, 170)]",1,1,1,1.0,1.0,1.0
101848380,"[(316, 465)]",1,1,1,1.0,1.0,1.0
101851923,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101856099,"[(284, 244)]",1,1,1,1.0,1.0,1.0
101860523,"[(8, 267)]",1,1,1,1.0,1.0,1.0
101860576,"[(8, 267)]",1,1,1,1.0,1.0,1.0
101860772,"[(12, 155)]",1,1,1,1.0,1.0,1.0
101864262,"[(81, 148)]",1,1,1,1.0,1.0,1.0
101868500,"[(184, 378), (184, 377)]",2,1,2,2.0,2.0,1.0
101868538,"[(85, 333)]",1,1,1,1.0,1.0,1.0
101868539,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101868582,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101868781,"[(137, 227)]",1,1,1,1.0,1.0,1.0
101872484,"[(171, 107), (171, 108)]",2,1,2,2.0,2.0,1.0
101876944,"[(109, 329)]",1,1,1,1.0,1.0,1.0
101880915,"[(278, 193)]",1,1,1,1.0,1.0,1.0
101884853,"[(263, 443)]",1,1,1,1.0,1.0,1.0
101888730,"[(159, 9)]",1,1,1,1.0,1.0,1.0
101897096,"[(369, 64)]",1,1,1,1.0,1.0,1.0
102019228,"[(18, 74)]",1,1,1,1.0,1.0,1.0
102039399,"[(370, 281)]",1,1,1,1.0,1.0,1.0
102039564,"[(218, 416)]",1,1,1,1.0,1.0,1.0
102039737,"[(109, 329)]",1,1,1,1.0,1.0,1.0
102043436,"[(1, 314)]",1,1,1,1.0,1.0,1.0
102043710,"[(50, 202), (51, 202)]",2,2,1,0.5,0.5,1.0
102043757,"[(51, 202)]",1,1,1,1.0,1.0,1.0
102043837,"[(149, 162)]",1,1,1,1.0,1.0,1.0
102043967,"[(223, 86), (223, 85)]",2,1,2,2.0,2.0,1.0
102051931,"[(254, 199)]",1,1,1,1.0,1.0,1.0
102068123,"[(91, 431)]",1,1,1,1.0,1.0,1.0
102068291,"[(49, 389)]",1,1,1,1.0,1.0,1.0
102068427,"[(155, 345)]",1,1,1,1.0,1.0,1.0
102210859,"[(157, 6)]",1,1,1,1.0,1.0,1.0
102222915,"[(35, 402), (35, 401)]",2,1,2,2.0,2.0,1.0
102226670,"[(403, 288)]",1,1,1,1.0,1.0,1.0
102226732,"[(403, 288)]",1,1,1,1.0,1.0,1.0
102226741,"[(375, 249)]",1,1,1,1.0,1.0,1.0
102235513,"[(82, 83)]",1,1,1,1.0,1.0,1.0
102242944,"[(410, 351)]",1,1,1,1.0,1.0,1.0
102252115,"[(37, 167)]",1,1,1,1.0,1.0,1.0
102259508,"[(401, 454)]",1,1,1,1.0,1.0,1.0
102259680,"[(109, 329)]",1,1,1,1.0,1.0,1.0
102259687,"[(216, 347)]",1,1,1,1.0,1.0,1.0
102259749,"[(109, 329)]",1,1,1,1.0,1.0,1.0
102272702,"[(324, 284)]",1,1,1,1.0,1.0,1.0
102296845,"[(289, 37)]",1,1,1,1.0,1.0,1.0
102406158,"[(329, 372)]",1,1,1,1.0,1.0,1.0
102427307,"[(227, 48)]",1,1,1,1.0,1.0,1.0
102439048,"[(196, 307), (196, 308)]",2,1,2,2.0,2.0,1.0
102451645,"[(174, 331)]",1,1,1,1.0,1.0,1.0
102456074,"[(55, 408)]",1,1,1,1.0,1.0,1.0
102459566,"[(186, 387)]",1,1,1,1.0,1.0,1.0
102467989,"[(197, 388)]",1,1,1,1.0,1.0,1.0
102472133,"[(131, 244)]",1,1,1,1.0,1.0,1.0
102476287,"[(266, 404)]",1,1,1,1.0,1.0,1.0
102610001,"[(398, 391)]",1,1,1,1.0,1.0,1.0
102626837,"[(162, 153), (162, 154), (162, 153)]",3,1,2,2.0,2.0,1.0
102630272,"[(0, 177)]",1,1,1,1.0,1.0,1.0
102635225,"[(167, 144)]",1,1,1,1.0,1.0,1.0
102638710,"[(86, 185)]",1,1,1,1.0,1.0,1.0
102639407,"[(249, 454)]",1,1,1,1.0,1.0,1.0
102651547,"[(109, 329)]",1,1,1,1.0,1.0,1.0
102651623,"[(109, 329)]",1,1,1,1.0,1.0,1.0
102663328,"[(184, 49)]",1,1,1,1.0,1.0,1.0
102672292,"[(413, 337)]",1,1,1,1.0,1.0,1.0
102684876,"[(29, 189)]",1,1,1,1.0,1.0,1.0
102692741,"[(85, 368)]",1,1,1,1.0,1.0,1.0
102692781,"[(85, 368)]",1,1,1,1.0,1.0,1.0
102696755,"[(408, 97)]",1,1,1,1.0,1.0,1.0
102810097,"[(22, 161)]",1,1,1,1.0,1.0,1.0
102843058,"[(192, 292)]",1,1,1,1.0,1.0,1.0
102843229,"[(270, 220)]",1,1,1,1.0,1.0,1.0
102851598,"[(371, 249)]",1,1,1,1.0,1.0,1.0
102854825,"[(364, 21)]",1,1,1,1.0,1.0,1.0
102854906,"[(230, 36)]",1,1,1,1.0,1.0,1.0
102855299,"[(81, 202), (81, 201), (81, 202)]",3,1,2,2.0,2.0,1.0
102875825,"[(281, 392)]",1,1,1,1.0,1.0,1.0
102879912,"[(53, 127)]",1,1,1,1.0,1.0,1.0
102963983,"[(306, 98)]",1,1,1,1.0,1.0,1.0
103022383,"[(33, 386)]",1,1,1,1.0,1.0,1.0
103026355,"[(326, 145)]",1,1,1,1.0,1.0,1.0
103026534,"[(40, 181)]",1,1,1,1.0,1.0,1.0
103034069,"[(347, 320)]",1,1,1,1.0,1.0,1.0
103038867,"[(209, 344)]",1,1,1,1.0,1.0,1.0
103059260,"[(109, 329)]",1,1,1,1.0,1.0,1.0
103059261,"[(42, 328)]",1,1,1,1.0,1.0,1.0
103071723,"[(341, 133)]",1,1,1,1.0,1.0,1.0
103217718,"[(83, 306)]",1,1,1,1.0,1.0,1.0
103230446,"[(96, 325)]",1,1,1,1.0,1.0,1.0
103271274,"[(140, 129)]",1,1,1,1.0,1.0,1.0
103380472,"[(15, 357)]",1,1,1,1.0,1.0,1.0
103405053,"[(31, 316)]",1,1,1,1.0,1.0,1.0
103405374,"[(90, 462)]",1,1,1,1.0,1.0,1.0
103425638,"[(337, 321), (337, 322)]",2,1,2,2.0,2.0,1.0
103425661,"[(109, 329)]",1,1,1,1.0,1.0,1.0
103430197,"[(173, 256), (173, 255)]",2,1,2,2.0,2.0,1.0
103430250,"[(173, 256)]",1,1,1,1.0,1.0,1.0
103438257,"[(219, 177), (219, 178)]",2,1,2,2.0,2.0,1.0
103438875,"[(415, 403)]",1,1,1,1.0,1.0,1.0
103487903,"[(393, 96)]",1,1,1,1.0,1.0,1.0
103575204,"[(306, 98)]",1,1,1,1.0,1.0,1.0
103604956,"[(253, 346)]",1,1,1,1.0,1.0,1.0
103605299,"[(122, 390)]",1,1,1,1.0,1.0,1.0
103605308,"[(109, 329)]",1,1,1,1.0,1.0,1.0
103605353,"[(109, 329)]",1,1,1,1.0,1.0,1.0
103621788,"[(179, 317)]",1,1,1,1.0,1.0,1.0
103621893,"[(28, 429)]",1,1,1,1.0,1.0,1.0
103630314,"[(162, 427)]",1,1,1,1.0,1.0,1.0
103634128,"[(371, 284)]",1,1,1,1.0,1.0,1.0
103641820,"[(70, 472)]",1,1,1,1.0,1.0,1.0
103642462,"[(222, 259)]",1,1,1,1.0,1.0,1.0
103654591,"[(96, 113)]",1,1,1,1.0,1.0,1.0
103654657,"[(224, 228), (224, 227), (224, 228)]",3,1,2,2.0,2.0,1.0
103700808,"[(306, 98)]",1,1,1,1.0,1.0,1.0
